,Unnamed: 0,Job Type,Title,Location,Company,Job_Url,Job_Description
2781,2781,cloud developer,Full Stack Software Developer (all levels of experience)!,"Calgary, AB",    Curve Dental,https://ca.indeed.com/viewjob?jk=e006911225d5ac4b,"Who we areWe have built Curve Dental into an industry-leading provider of beautiful cloud software for the dental industry. With development operations based in Calgary for over 12 years, we recently received private equity investment (Battery Ventures) so that we can accelerate our growth and further dominate the dental software industry.Who we are looking forDevelopers at all levels - whether you're junior, intermediate or senior. We hire developers who are passionate about software development and technically excellent. Our developers work across the full stack of an application and understand that a project is not done until it has been deployed to production for our users. We want developers who can contribute positively to our culture and teach us things we didn't know before. Those same developers are always hungry to learn and improve in any way they can.On top of that, our senior developers take a leadership role in stewarding the code to ever higher standards, mentoring other developers on the team and driving forward the technical direction of both Curve and its products.Does this sound like a description of you? Read on, my friend...Things we’re looking for in terms of more specific skill-sets and experience:BS, MS, or Ph.D. in Computer Science or related technical discipline (or equivalent).Extensive programming experience in a language that demands strong OO skills (C# / Java / C++ / etc.). Note that we don't use all these technologies; these are examples of the types of skills we look for.Experience working with javascript frameworks in a complex web applicationExperience working with other scripting languages like PHP, Ruby, Python or Perl in a web application.Coding skills in Javascript / AJAX, database design and SQL.Several years of software design and development experience, with knowledge of Unix / Linux. Ideally, you’ve been coding since you were old enough to read.A solid foundation in computer science, with strong competencies in data structures, algorithms, and software design.Previous experience with agile development methodologies and unit testing.An interest in working with industry-leading technologies such as Ansible, Angular, AWS, BI.(Senior developers) Experience leading a team of developers while still spending a large chunk of your time on development projects.How to ApplySend your resume with the subject line YOUR NAME: Junior/Intermediate/Senior Full Stack Software Developer! Remember to make the name substitution, select the level of experience you have and include the exclamation mark : -)Don't just send us your standard cover letter; simply answer the following 3 questions:What do you know about our business and industry?Why is what we do important to our clients?What is your favourite aspect of our business, and why?This particular role is at Curve Dental's office in Calgary, Alberta, Canada. To find out more about Curve Dental and what it's like to work with us go to www.curvedental.com/jobs.Job Type: Full-timeEducation:Bachelor'sLocation:Calgary, ABLanguage:English"
2782,2782,cloud developer,Back-End Developer,"Calgary, AB",    TES - The Employment Solution,https://ca.indeed.com/viewjob?jk=80817ea2e12d6148,"Job Overview  We are looking for an Back-End Developer to join our advanced analytics project team. The hire will be working on the Cloud-based back-end of user-facing applications, and components that provide integration and orchestration services  Job Responsibilities: Collaborate with Front-end developers to integrate user-facing elements with server-side logicGather and address technical and design requirementsLiaise with developers, designers and system administrators to identify new featuresDevelop the Cloud-based servicesDefine the authorization model for systems securityImplement the server-side function calls in IBM Cloud Functions (OpenWhisk)Implement function calls to Bluemix services (e.g. DB2)Use languages such as PHP, Ruby, Python, Java, and .Net to build applications, and tools such as MySQL, Oracle, and SQL Server to find, save, or change data and serve it to the user in front end code Qualifications Bachelor’s degree in Computer Science or relevant fieldAt least 3 years of experience in performing back-end developmentIn-depth understanding of the entire web development process (design, development and deployment)Extensive experience in JavaScript, either with Node.JS implementation or Functions (OpenWhisk)Hands on experience with other programming languages (Java, Python and R preferred)Experience developing for the Cloud environment and integrating with other cloud services: preferably IBM Cloud (Bluemix), although AWS experience may also be consideredFamiliarity with front-end languages (e.g. HTML, JavaScript and CSS)Working knowledge of databases; ability to define and configure low complexity database schemasSpecific experience wit"
2783,2783,cloud developer,Web Application Software Developer,"Calgary, AB",    Network Innovations Inc.,https://ca.indeed.com/viewjob?jk=9013d7cc1f7cfc68,"Job title: Web Application Software DeveloperDepartment: Product DevelopmentLocation: Calgary, CanadaJOB DESCRIPTIONAbout Network InnovationsNetwork Innovations is a leading provider of Satellite & Communications services including VSAT networks, Mobile broadband, Push-to-Talk and Satphone solutions. NI serves clients across the globe in the Government, Media, Energy, Maritime, and Aero markets. With headquarters in Calgary, Canada, we have regional offices across North America, Europe, and Asia Pacific, and we work with over 200 partners operating globally.Job purposeThis role is responsible for designing, developing, and testing web applications (front and back end) that are available 24/7 with thousands of active users and API sessions. Active participation in defining the services architecture and interfaces is expected, and you will have the opportunity to work with product management and customers to shape our products.These web applications will aid our customers and service partners to easily use, deploy, and manage network services provided by NI.Duties and responsibilitiesDesign, prototype, implement, test, and document full stack (front and back end) web applications, and RESTful APIs.Design for usability with responsive web user interfaces.Design for scalability and reliability (24/7 operations – minimal maintenance down time) with continuous integration.Work with DevOps to deploy and maintain system components into QA and Production environments, and to create tools to quantify performance and reliability.Assist QA in developing automated testsIncorporate security into web services, APIs, and user interfaces.Work with Product Management (and Sales Engineers) to define the product requirements and ensure customer needs are being met.Estimate timelines and provide risk assessments for planning and tracking work. Provide feedback for continuous improvement of processes.Provide Tier-3 support to customers and work with Technical Support to improve their knowledge and tools for troubleshooting.QualificationsRequired Experience & SkillsDegree in Computer Science, Software Engineering or equivalent discipline6+ years of full stack application development for always on web applications with global user base, large traffic volume, and multi-national operationsProficient in Java (JEE) technologies including Spring MVC, Struts, Hibernate, RESTful JSON/XML, WebSocketsProficient in responsive user interface development in HTML5, CSS, JavaScript using Angular or Vue.jsFamiliar with SQL (PostgreSQL, MySQL), and able to design/modify relational schemas, adapt Stored ProceduresComfortable in cross technology Enterprise Application environment – mostly Java (JEE) on Linux, but some C#/.NETNice to have3+ years with micro services architecture in a continuous integration environmentImplemented Single Sign On and OAUTH mechanismsFamiliar with Docker and Cloud Infrastructure (AWS, Microsoft Azure)Familiar with network management concepts: SNMP, Equipment and Link monitoring, Logical Network Mapping, GeolocationMindsetCustomer focusComplex problem solving: Systems-level approach to softwareCreative, collaborative, and open-mindedStrong communicatorPassion and pride in your workWorking conditionsThis is a full-time position in a professional office environment with flexible work hours. Occasional after-hours work will be necessary to provide tier-3 technical customer support or for a meeting with an overseas team member. Occasional travel is expected (including internationally) for projects or conferences.Job Type: Full-timeEducation:Bachelor'sLocation:Calgary, AB"
2784,2784,cloud developer,iOS developer,"Calgary, AB",    Aimsio,https://ca.indeed.com/viewjob?jk=0b17ea4d57bb155a,"About Aimsio: Founded in 2013, Aimsio is a fast growing software company that helps businesses with field operations create a paperless workflow. The Aimsio cloud-based solution allows companies to communicate with field employees and track business assets in real-time. The software provides access from anywhere using mobile, iPad, laptop and desktop computer devices.Aimsio's offices are located in the hearts of downtown Calgary and Vancouver. Whether a business is looking to simply digitize field paperwork or requires an all-in-one platform to run its field operations, Aimsio can help!THE ROLE: Are you up for the challenge?We are searching for a talented iOS developer to help build our iOS team in downtown Calgary, including defining and executing the direction of our iPad product and working to create a great team culture. We are looking for someone who will be a strong partner for our existing team--someone who is energized by the long-term challenges of building a team, but who can also respond quickly to short-term challenges like supporting new customers.Aimsio’s iOS product consists of a comprehensive iPad app that our customers pay a yearly subscription fee to use. As an iOS Developer with Aimsio, you will work on a large existing codebase written in Swift and Objective-C. You will use the iOS SDK and many other third party frameworks. For example, you will utilize the AFNetworking framework to make REST calls and consume data from a Java back-end.RESPONSIBILITIES:  How you will make a contribution to our teamAdd new functionalities while maintaining and improving existing ones.Contribute to building the iOS vision and goals for the company.Collaborate on cross-functional teams to define, design, plan, and implement new features and performance improvements.Learn and use the technologies chosen by the team.Test the software to assure quality and usability through automated and manual system testsQUALIFICATIONS:  Do you have what it takes?BSc or MSc in Computer Science or related fieldProven iOS development experience, 3+ years strong background in Objective-C and SwiftSolid understanding of software development practices and design patternsExperience with Xcode and GitProficiency in database designPassionate about user interface design and user experienceAny working knowledge of Java, JavaScript, RESTful APIs and/or Web services is a plusExperience with Agile/Scrum and SaaS is a plusCompensation: Competitive salaryFull benefitsRRSP matching programHealth spending accountAre you intrigued yet? Here are a few more reasons to make Aimsio your daytime home: Work with the brightest, most innovative people you’ve ever met. Plus, we’re pretty funny. And there are snacks in the kitchen, too.Play a role in building a technology company that can’t stop and won’t stop growing. We’re Rick-Rolling over here and we’re never gonna give you up.Make an impact by leading projects and driving the direction of the company.Solve complex problems. Develop initiatives and solutions that drive your career and boost the company’s growth.Attend and speak at regular Aimsio Academy meetings. Inspired by Talks @ Google, Aimsio Academy meetings are meant to inspire employees by sharing nuggets of wisdom. And chicken nuggets. Just kidding. But maybe we should start doing that.Have fun! Not only are we smart, we’re also an absolute hoot. Xbox tournaments, poker nights, foosball games, team events, even a hammock in case you find yourself a lil’ sleepy. Seriously, everybody’s working for the weekDAY over here. (That’s another ‘80s music joke. Maybe we should just stop.)Enjoy the little things – all you can drink coffee, tea, and a fully stocked kitchen. Snacks on snacks on snacks.Work hard, play hard. It’s a fast-paced, fun environment. If you don’t believe us, give us a creep. We’re on Instagram (aimsio_inc), Facebook (@aimsio) and Twitter (@aimsioinc).Does this sound like you? Please apply asap as we are interviewing immediately for this permanent, full time position.Job Type: Full-timeExperience:iOS development: 1 yearObjective-C & Swift: 3 yearsXcode & Git: 1 yearEducation:Bachelor'sLocation:Calgary, ABLanguage:English"
2785,2785,cloud developer,Website Developer,"Calgary, AB",    Fireline,https://ca.indeed.com/viewjob?jk=3bb353055f9fd6bf,"We are in need of a new intermediate full-stack developer to assist in the design and coding of a new web application that we are creating.Key Responsibilities: Full development of the web applications that we are designingWork with the development team lead to help prototype, design, implement and test code for the web applications that we are creatingMake recommendations regarding the use of tools development technologies, frameworks and processesPropose and undertake special projects, either with a team or individuallyShare knowledge and promote learning to other colleagues within company staffActively pursue professional development and acquire new skillsRequirements: Front End and Back-End coding abilities and knowledge also include: Programming languages : PHP, JavaScript, CSS, BootstrapDatabases:  MySQLThird-party libraries : jQuery, jQueryUI, Google Maps API, Google Geocoder APIPayment systemsE-commerce CMS platformsYou will have: Significant experience with the above coding languages and applicationsExperience with cloud-based systemsA minimum of 5 years in equivalent rolesConfident oral and written communication skillsThis position will be a contract based position but with the possibility of long term base salary /contract employment. More details upon interview. Due to the large number of applications we receive, we will only contact applicants who are selected for an interview. We are interested in a local web developer - not off-shore developer located outside of Calgary.Job Type: ContractExperience:web development: 5 yearsLocation:Calgary, ABLanguage:English"
2786,2786,cloud developer,Senior Systems Developer,"Calgary, AB",    Tesera,https://ca.indeed.com/viewjob?jk=919f0c9d52be53de,"OIN TESERA AND DEVELOP WITH USWe require a uniquely talented and self motivated Senior Systems Developerto join our team at Tesera! Each day you will use the latest technologies, work on unique and interesting projects and apply new learnings as we strive to become the preferred consulting team for creating data driven applications and integrations in the cloud.You will support a dynamic team of developers, designers and data scientists while having more time to pursue your passions. We think we can help make your job easy by running an Agile product management process that our clients love, by working on a modern application stack based on Amazon Web Services, by providing clients with differentiating User Experiences built on modern web-technology, and by adding value to application investments through expert integration and middleware.You will work remotely, have flexible work hours and help us create meaningful and profitable projects. We pride ourselves in learning new technologies and applying that learning to improve the products we create for ourselves and our clients.Does this sound like the job for you?WHERE WE NEED YOUR HELPYou will be working using our current development stack which includes Node.js, ReactJS, Terraform, PostgreSQL, Github, Codeship and Amazon Web Services . You will help to support our purpose and values and we will grow together as a gelled team. We will learn together as new technologies enter the market and continue to improve our daily practices. Most of all, we seek a passionate individual with unique skills that is constantly learning and loves to share their knowledge with their team.Your responsibilities will include: DevelopingLeading project development, assisting where needed, and performing short code reviewsWorking with our teams to plan tasks for weekly sprintsReiterating on tasks to follow best development practicesCompleting tasks as they are assigned by Product ManagersSharing experiences and learnings with the teamProcessing large amounts of dataWorking with mapping services and creating efficient mapping applicationsWriting tests in Mocha, Selenium, or otherProject WorkflowsUsing Zenhub and a left to right process for completing tasksCollaborating on project architecture diagrams and user flow diagramsFollowing priorities specified by product managers on what needs to get done in what orderBeing cognizant of roadblocks and supporting team members by dissolving themSuggesting and improving agile development practices for the teamLearningStaying on top of best development practices and holding yourself and others accountable to those practicesReading available code and constantly looking for better ways to solve problemsLearning and understanding why certain practices are better than othersReviewing development documents and manualsWho are we looking for?The Developer candidate should have a Bachelor’s degree in Computer Science or an equivalent degree or diploma and 10+ years of relevant experience.Knowledge and experience with Sass, CSS and HTML5, preferably within a web framework such as Bootstrap, Foundation or similar.Knowledge and experience with Javascript, specifically Node.JS, AngularJS, and ReactJS. Understanding of ES6 and preprocessors preferable.Experience with DevOps.Experience with Terraform.Experience architecting and maintaining solutions in Amazon Web Services, Google Cloud, Microsoft Azure, or similar.Experience writing scripts in PostgreSQL or similar.Experience with automated testing methodologies such as unit, acceptance or regression.Experience with continuous deployment methods and tools.Experience with Leaflet.js, Mapbox, ESRI maps or similar considered a plus.WHAT WE DOTesera is an emerging technology company focusing on two business lines. Our primary business lines are as follows:Professional Services has always been a focus for Tesera. We help our clients implement projects in areas such as open data, data management through visualization and analysis, data science, commercial product development and geospatial solutions. In the past year our Professional Services teams have completed a variety of projects including building the SaaS platform for an award winning energy services asset management startup, building a set of citizen science mobile monitoring apps, building a new way to share environmental monitoring data, building a sophisticated automated data quality control pipeline for the forest sector, creating a portal for biodiversity monitoring data, and delivering a series of applications to support the Fort McMurray wildfire recovery. Helping us build and expand this core service area will be your primary responsibility.High Resolution Inventory Service (HRIS) is our second business area. HRIS enables our clients who manage landscapes to have a higher level of resolution and accuracy that they’ve ever had before. HRIS combines LiDAR, colour infrared imagery, climate indices, terrain indices and ground plot data via machine learning processes to predict attributes about the landscape. The types of information that can be generated from HRIS are far-ranging from types and quality of timber resources to locations of streams, potential wildlife habitat and amount of carbon sequestration. The HRIS solution, creates attributes across an entire landscape creating an inventory that has more useful attributes and is at a more detailed resolution than other approaches available today.HOW TO APPLY?We want to hear about how you can help us. Please describe what about Tesera interests you and how you think you can help pursue our purpose and support our values.Please send along the following:A Résumé - what have you done?A Cover Letter - how can you help Tesera?GOOD TO KNOWThis job has been posted in multiple Canadian cities. If you don't call Kelowna, Vancouver, Calgary, or Toronto your home, please apply. This job is remote.Job Type: Full-time"
2787,2787,cloud developer,Software Developer,"Calgary, AB",    Convverge Inc.,https://ca.indeed.com/viewjob?jk=e483343e5e03dbd5,"At Connverge, we are driven by technology, innovation and the opportunity to work with amazing clients. We build business-level, web-based applications on Cloud platforms like Microsoft Azure, SharePoint, Power BI, Dynamics and Flow that support a rich set of interactions among customers, employees and users like us. As software developers, designers and analysts, our work requires us to consider usability, design, business workflow, performance, as well as strong technical platform integrations. We are regional leaders in an emerging cloud technology space.About Our TeamWe passionately solve problems and commit to quality as the leading design principle.We are agile practitioners who think critically and systemically.We are striving to maintain a culture of automation.We scale ourselves through small, self-empowered and self-organizing teams.We focus on learning, at an organizational and personal level.We value a diverse team with a variety of educational backgrounds.About YouYou are a software developer with 2+ years of experience developing solutions who truly loves working with technology and solving problems. You have worked as a part of a development team and take great pride in creating resilient, high quality software. You are excited to work with a team that strives to solve complex business problems, no matter what it takes.Key ResponsibilitiesContribute collaboratively within a creative and fast paced environment, designing innovative solutions that are architecturally solid and scalable.Thrive working independently within an open environment.Work within an Agile development environment, adhering to process standards and best practices.Demonstrate an ability to break down complex problems into smaller tasks that can be systematically prioritized and addressed.Develop strong coding solutions using JavaScript frameworks such as React, Angular or Vue on Microsoft business platforms that perform and fit well within the context of a larger product.Proactively identify and communicate risks or delays that may affect the overall health of a project.RequirementsMust have at least 2 years experience with JavaScript, using frameworks such as React (preferred), Angular or VueExperience with TypeScriptExperience with REST APIsExperience with GITFamiliar with Office 365Nice to Have SkillsWe will give strong preference to developers who have the following additional experience:Experience with Microsoft SharePoint, especially Office 365 / SharePoint Online, SharePoint FrameworkExperience with C#Experience with command line (PowerShell, Bash)Experience with Node.jsJob Types: Full-time, ContractExperience:software development: 2 yearsLocation:Calgary, AB"
2788,2788,cloud developer,Front-end Developer,"Calgary, AB",    Clio,https://ca.indeed.com/viewjob?jk=9af322d8e1a89a4b,"We are seeking a Front-end Developer to contribute to converting our large Rails app to an API driven progressive web application. You will help define our patterns and best practices, as well as tune the end user experience and performance issues that come with a transition of this scale. There is an opportunity to be a leader and mentor both technically and culturally within our growing team.  We are a software company that’s transforming the practice of law, for good. We provide a world-leading, cloud-based practice management solution for legal professionals that makes their lives simpler and helps them build a better practice. As a Deloitte Technology Fast 50 winner ( https://www2.deloitte.com/content/dam/Deloitte/ca/Documents/technology-media-telecommunications/ca-EN_Fast50_winners_AODA.PDF#page=4 ) for three years running, and with a team of over 200 global Clions, Clio is one of Canada’s fastest growing technology companies.  We are proud to be one of Canada’s 10 Most Admired Corporate Cultures ( https://www.clio.com/pressrelease/clio-recognized-admired-corporate-culture-canada/ ), and named Employer of the Year by Techvibes ( https://techvibes.com/canadian-startup-awards ). We are a tight-knit group of bright, driven, and genuine individuals who work hard and play to win. Join us.  Who you are: Our team is proactive, collaborative and passionate about what we do. We value each others’ opinions and are relentless in our drive to grow, learn and perform at a high level. We don't play the ""blame-game"", but still hold each other accountable and to a high standard. We are a team that understands we only win by working together.   3+ years of JavaScript experience in a team environment; Computing Science (or equivalent) degree; Know how to write code that performs at scale; You are curious and are always striving to improve yourself, and your team; You are a rational and critical thinker who seeks solutions when you find problems; You are a humble team player who leads by example.  What you'll be doing:  Delivering customer value through beautiful UIs with CSS and HTML; Modernizing our front-end client, developing in AngularJS with JavaScript/TypeScript; Converting a large Rails app to a API driven progressive web application; Updating our front-end build pipeline from a Rails based implementation to Webpack Shaping how we drive towards that goal and help solve real world problems in the process; Participating in code reviews and paired programming.  Bonus points if you have:  Angular 1.X experience or other modern Javascript framework experience; Have previous experiences from similar environments you are eager to share; Have a record of experimenting with modern JS libraries, paradigms, and patterns.  Why Clio?  We could talk to you about our ping pong table, beer taps, yoga classes, and nap room, but, we know you’re looking for more than that. Instead, here are a few of the things that set us apart and make us the employer of choice for top talent ( https://www.glassdoor.ca/Overview/Working-at-Clio-EI_IE713360.11,15.htm ) in Canada and beyond:   The chance to do work that matters on a product that truly changes lives ( https://landing.clio.com/clioday.html ). This is the place for driven people who want to make their mark. The freedom to choose your own path (and change it) to build a meaningful career that works for you. Excellent health and dental coverage, vacation time, parental leave options and education spending An RRSP matching program Regular games nights and team outings with the best coworkers you’ll ever work with  Diversity and Inclusion  We believe that ensuring diversity and inclusion will produce a better place to work and a better product. We encourage all candidates to apply.  You must be eligible to work in Canada."
2789,2789,cloud developer,Java Programmer - Calgary,"Calgary, AB",    Emerald Associates,https://ca.indeed.com/viewjob?jk=5d66f338d296318e,"Emerald Associates is a Canadian Oracle Platinum Partner - Cloud Standard. Headquartered in Calgary, Alberta, we have specialized in Oracle Engineering and Construction (formerly Primavera) suite for over 23 years. We take a best-of-breed, highly integrated and automated approach to drive project management excellence with our clients that includes many Emerald proprietary solutions. We are actively looking for Full Cycle Java Developers in a full-time capacity to join our team in all of our locations including Canada, USA, Brazil, Philippines, Belarus. Qualified candidates with success working remotely will be considered, regardless of geographical proximity. The Role - Java Programmer - Integration Specialist As part of our programming and technology delivery team you will work with functional and technical project management leaders to deliver where your unique contributions make a difference to our corporate and client success. You will work on a diverse portfolio of products and bespoke software in the project management space, including standalone Emerald products, add-ons to the Oracle Engineering and Construction suite of products, and system integrations and visualizations for clients. You will proactively be contributing to the full software development life cycle involving application analysis/design, coding, testing, documentation, deployment, and post-production verification and support; seeing your work product through to completion. The ideal candidate is a highly collaborative, proactive self-starter with experience delivering in fast-paced customer driven project environments.  Who you are:  You are highly organized and take charge of deliverables You see potential issues before they arise You remove obstacles and roadblocks to deliver on-time You thrive on solving problems You design with innovation in mind You love learning and thrive on collaboration You pick up new concepts easily You write clean, re-usable code You communicate with ease - both written and verbal You know that team success is the only success; mentoring, self-critiquing, collaborating and leading are your passion  What you'll do:  Work on new and existing software. Proprietary, third party and client specific Develop new code as well as maintain, update and upgrade existing software including: Libraries and APIs Web applications Web services Enterprise integrations Plugins and add-ons to existing tools Reporting and graphical visualization Design and collaborate with team member to deliver quality solutions Contribute new ideas to drive continuous improvement  Some of our tools:  Java 8 IntelliJ IDEA Ultimate Redmine Git, GitLab Nexus, Maven Java Libraries: Google Guava, Apache Commons, FreeMarker, Apache Wicket, Spring IoC Excelsior JET Oracle, SQL Server SQL Developer jQuery Oracle Primavera P6-EPPM, Oracle Unifier, Oracle OPPM, OBIEE, Oracle Data Visualization Quip, HipChat, ZOHO  The Skills & Requirements Mandatory Qualifications  Fluency in the English language, both written and spoken Degree or diploma in computer science or a related discipline 3-5+ years of Java development experience Working knowledge of SQL Experience designing, programming and delivering applications  Preferred Qualifications  Experience developing rich web applications Experience developing cloud applications Experience with Spring and Wicket Working knowledge of PL/SQL / T-SQL Experience with the Linux shell Experience working remotely  If you are driven, collaborative, innovative, and love working with a great team to deliver on new challenges - Apply today!"
2790,2790,cloud developer,Full Stack Developers/Advanced Analytics (Calgary or Vancouv...,"Calgary, AB",    IBM,https://ca.indeed.com/viewjob?jk=61515f208697cc07,"Job Description IBM Global Business Service: Join a leader. Consult with us!I  BM Global Business Services helps top-tier clients solve their most complex business and technical issues.  Our Canadian Cognitive and Advanced Analytics team is a global leader in providing clients with innovative solutions based on cutting-edge technology. We design and develop industry solutions across domains from Finance and Healthcare to Natural Resources and Mining.  We are helping our client build the next generation of cognitive solutions that are cloud enabled and powered by the IBM Bluemix Cloud Platform and IBM Watson Solutions and APIs.  This position is for the IBM Advanced Analytics team based in Downtown Toronto.  Our team is looking for enthusiastic and driven Application Developers with full stack application development skills.  Do you live and breathe code? Are you that person who sees opportunity everywhere for digital technology to improve experiences? Can you collaborate and push the envelope to design, develop and implement leading applications for our clients? We want your skills and experience. Bring us your work portfolio and let’s talk!  Required Technical and Professional Expertise  3 or more years experience in responsive web technologies (HTML5, JavaScript, CSS3) 2 or more years of experience with full stack JavaScript development tools - specifically AngularJS (v1 or later), ReactJS and NodeJS/Express 2 or more years of experience working in a true Agile & Scrum environment Understanding of current Digital technologies such as RESTful and Streaming APIs, RDBMS and NoSQL databases, DevOps, Cognitive / Watson, and Big Data analytics  Preferred Tech and Prof Experience  3 or more years experience in responsive web technologies (HTML5, JavaScript, CSS3) 2 plus years of experience with full stack JavaScript development tools e.g. AngularJS, NodeJS, Express JS, Grunt Bower, Gulp, backbone, jquery, etc 2 plus years of experience working in a true Agile & Scrum environment; exposure to Confluence and JIRA or similar tools. 1 year experience in developing complex rich mobile/web user interfaces, component, and widgets 2 plus years of experience with middleware and server development in a standard language and framework such as Java Spring or NodeJS 1 year in unit testing using frameworks such as Karma, Mocha.js, Jasmine and/or Selenium 1 year experience with cloud development platforms such as IBM Bluemix, AWS, or Azure 2 plus years of experience with at least one relational and one NoSQL database technology such as DB2/Oracle/dashDB/Postgres/mySQL/etc. and Cloudant/Cassandra/Mongo/etc.  EO Statement IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
